Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Alexandria Police Department,04/15/2009,09-FS17309,01,1999 GMC P/U,Pending,"$5,000.00",06/22/2009,07/15/2009,,,$0.00,07/15/2009
Alexandria Police Department,04/23/2009,10-FS20904,01,"$2,063.00 U.S. CURRENCY",Forfeiture,"$2,063.00",07/28/2009,11/04/2009,,,"$2,063.00",11/04/2009
Alexandria Police Department,06/06/2009,10-FS21106,01,2001 BUICK CENTURY,Forfeiture,"$5,000.00",07/30/2009,08/10/2009,,,"$1,000.00",08/10/2009
Alexandria Police Department,06/17/2009,10-FS18401,01,1998 BMW 528I,Release To Lien Holder,"$5,000.00",07/03/2009,11/03/2009,,,$0.00,11/03/2009
Alexandria Police Department,06/29/2009,10-FS18306,01,2002 GMC DENALI,Return To Owner,"$15,000.00",07/02/2009,10/01/2009,,,$0.00,10/01/2009
Alexandria Police Department,06/29/2009,10-FS18306,02,"$1,272.10 U.S. CURRENCY",Forfeiture,"$1,272.10",07/02/2009,10/01/2009,,,"$1,272.10",10/01/2009
Alexandria Police Department,06/29/2009,10-FS28608,01,2006 GMC YUKON,Forfeiture,"$16,500.00",10/13/2009,11/04/2009,,,"$1,500.00",11/04/2009
Alexandria Police Department,06/30/2009,10-FS19808,01,MITSUBISHI 73 INCH TV,Forfeiture,$500.00,07/17/2009,03/01/2010,,,$0.00,01/17/2012
Alexandria Police Department,06/30/2009,10-FS19808,02,SONY LAPTOP COMPUTER,Forfeiture,$500.00,07/17/2009,03/01/2010,,,$0.00,01/17/2012
Alexandria Police Department,07/08/2009,10-FS19807,01,SAMSUNG TV,Return To Owner,$500.00,07/17/2009,04/06/2010,,,$0.00,04/06/2010
Alexandria Police Department,07/08/2009,10-FS19807,02,SAMSUNG FLAT PANEL TV,Forfeiture,$500.00,07/17/2009,04/06/2010,,,$0.00,01/17/2012
Alexandria Police Department,07/08/2009,10-FS19807,03,IBM LAPTOP COMPUTER,Return To Owner,$500.00,07/17/2009,04/06/2010,,,$0.00,04/06/2010
Alexandria Police Department,07/08/2009,10-FS19807,04,"$1,170.00 U.S. CURRENCY",Forfeiture,"$1,170.00",07/17/2009,04/06/2010,,,"$1,170.00",04/06/2010
Alexandria Police Department,07/10/2009,10-FS19805,01,2001 HONDA ACCORD,Return To Owner,"$5,000.00",07/17/2009,12/27/2012,,,$0.00,12/27/2012
Alexandria Police Department,07/10/2009,10-FS19805,02,"$2,102.00 U.S. CURRENCY",Forfeiture,"$2,102.00",07/17/2009,12/23/2009,,,"$1,702.00",12/23/2009
Alexandria Police Department,07/10/2009,10-FS19806,01,"$1,768.15 U.S. CURRENCY",Forfeiture,"$1,768.15",07/17/2009,09/01/2009,,,$884.00,09/01/2009
Alexandria Police Department,07/31/2009,10-FS22601,01,1998 PLYMOUTH VOYAGER,Release To Lien Holder,"$1,100.00",08/14/2009,10/09/2009,,,$0.00,10/09/2009
