Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Appomattox County Sheriff's Office,02/16/2008,08-FS05304,01,1998 DODGE STRATUS,Forfeiture,"$2,000.00",02/22/2008,09/15/2008,11/06/2014,,$0.00,11/06/2014
Appomattox County Sheriff's Office,11/06/2008,09-FS04405,01,1990 HONDA,Forfeiture,"$3,500.00",02/13/2009,07/07/2010,11/06/2014,,$0.00,11/06/2014
Appomattox County Sheriff's Office,11/06/2008,09-FS04405,02,$708.00 U.S. CURRENCY,Forfeiture,$708.00,02/13/2009,07/07/2010,,,$708.00,07/07/2010
Appomattox County Sheriff's Office,09/09/2011,12-FS25902,01,"$2,806.00 U.S. CURRENCY",Forfeiture,"$2,806.00",09/16/2011,02/07/2012,,,"$2,806.00",02/07/2012
Appomattox County Sheriff's Office,02/28/2012,13-FS35407,01,$527.00 U.S. Currency,Forfeiture,$527.00,12/19/2012,12/12/2012,,,$527.00,12/12/2012
Appomattox County Sheriff's Office,06/07/2012,13-FS19301,01,$807.00 US CURRENCY,Pending,$807.00,07/11/2012,,,,$0.00,
Appomattox County Sheriff's Office,06/07/2012,14-FS27002,01,$807.00 U.S. Currency,Forfeiture,$807.00,09/27/2013,10/21/2013,,,$807.00,10/21/2013
Appomattox County Sheriff's Office,11/05/2012,14-FS26918,01,"$2,605.00 U.S. Currency",Forfeiture,"$2,605.00",09/26/2013,09/25/2013,,,"$2,605.00",09/25/2013
Appomattox County Sheriff's Office,05/02/2013,13-FS12606,01,2003 VOLKSWAGEN  Passat-4 Cyl.,Return To Owner,"$2,625.00",05/06/2013,09/16/2013,,,$0.00,09/16/2013
Appomattox County Sheriff's Office,05/21/2013,13-FS15010,01,1992 Nissan  Maxima,Pending,"$1,500.00",06/03/2013,,,,$0.00,
Appomattox County Sheriff's Office,05/21/2013,13-FS15010,02,"$1,534.00 U.S. Currency",Pending,"$1,534.00",06/03/2013,,,,$0.00,
Appomattox County Sheriff's Office,06/05/2013,13-FS16204,01,$645.00 U.S. Currency,Forfeiture,$645.00,06/11/2013,02/26/2014,,,$645.00,02/26/2014
Appomattox County Sheriff's Office,01/10/2014,14-FS01443,01,$515.00 U.S. Currency,Forfeiture,$515.00,01/21/2014,02/13/2015,,,$515.00,02/13/2015
Appomattox County Sheriff's Office,01/10/2014,14-FS01443,02,1981 CHEV,Return To Owner,"$3,500.00",01/21/2014,02/13/2015,,,$0.00,02/13/2015
Appomattox County Sheriff's Office,04/10/2014,14-FS12915,01,1993 KAWK,Pending,"$2,500.00",05/09/2014,,,,$0.00,
Appomattox County Sheriff's Office,06/04/2014,14-FS15503,01,1996 CHEVROLET TRUCK  C1500 Pickup-V8,Pending,"$5,000.00",06/09/2014,,,,$0.00,
Appomattox County Sheriff's Office,06/04/2014,14-FS15503,02,,Pending,"$1,000.00",06/09/2014,,,,$0.00,
Appomattox County Sheriff's Office,07/25/2014,15-FS21996,01,"$4,583.00 U.S. Currency",Pending,"$4,583.00",08/07/2014,,,,$0.00,
Appomattox County Sheriff's Office,08/02/2014,15-FS22422,01,"$2,070.00 U.S. Currency",Forfeiture,"$2,070.00",08/20/2014,02/13/2015,,,"$2,070.00",02/13/2015
