Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile
Murder,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,2,0,1,0,1,0,4,0,0,0,0,0,5,2,0,0,0,0,1,0,1,0,1,0,3,0,0,0,3,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,87,9
Manslaughter,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
Kidnaping,0,0,7,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0,7,0,0,0,5,0,1,0,6,0,0,0,9,0,1,0,0,0,1,0,0,0,45,7,0,0,0,0,17,0,0,0,0,0,3,0,0,0,58,1,7,0,0,0,0,0,0,0,13,2,0,0,3,0,0,0,4,0,0,0,1,0,2,0,5,0,16,4,8,0,0,0,1,2,9,1,0,0,1,0,1,0,0,0,0,0,11,1,0,0,1,0,2,0,2,0,1,0,0,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,6,0,1,0,0,0,1,0,33,6,6,0,0,0,0,0,11,0,0,0,4,1,5,0,6,0,0,0,3,0,0,0,10,1,10,0,0,0,0,0,9,0,0,0,4,0,1,0,4,0,2,0,11,0,392,27
"Sex Offenses, Forcible",1,0,8,2,0,0,1,0,6,0,2,0,32,3,1,1,2,0,8,1,2,0,2,3,1,0,4,0,0,0,10,2,7,1,5,1,0,0,2,0,58,42,2,1,1,0,10,4,0,0,3,0,9,1,1,0,21,1,8,5,0,0,0,0,7,2,7,5,2,1,2,0,2,0,4,1,0,0,1,0,1,0,12,5,16,0,12,6,0,0,4,0,6,5,2,0,0,2,2,0,2,1,2,1,17,3,4,2,2,0,0,1,0,0,4,1,0,0,8,2,1,0,1,0,2,2,0,0,1,0,4,0,2,0,7,0,6,1,3,0,0,0,4,2,33,14,7,1,0,0,3,0,8,1,0,0,11,1,14,0,6,0,0,3,13,0,1,0,17,5,17,3,0,0,0,2,7,0,4,0,38,4,1,0,4,3,7,1,14,3,562,152
Robbery,1,1,10,2,1,0,1,0,2,0,0,0,49,19,0,0,0,0,8,2,1,0,3,0,4,0,5,1,2,0,3,0,2,0,3,0,0,0,2,1,75,42,0,0,0,0,12,3,0,0,4,0,3,0,1,0,84,16,2,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,5,3,91,32,8,0,0,0,2,0,2,1,0,0,2,3,1,0,1,0,0,0,22,8,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,1,1,3,0,0,0,2,0,8,1,0,0,0,0,2,0,77,40,5,0,0,0,0,0,5,0,2,0,1,0,2,0,1,0,1,1,4,0,0,0,13,9,8,1,5,0,1,0,2,0,0,4,10,1,2,0,5,0,7,0,7,1,614,195
Aggravated Assault,15,0,23,2,8,1,7,0,17,0,0,0,41,22,1,0,0,0,25,4,0,0,6,1,7,9,28,1,6,4,27,0,33,1,32,3,3,0,15,0,151,43,10,4,3,0,40,19,5,1,12,0,17,5,11,1,123,8,20,1,2,0,10,0,11,0,16,1,9,1,7,2,34,1,11,0,4,2,17,0,24,0,18,5,166,39,62,8,0,0,18,0,20,12,0,1,9,3,7,2,4,1,22,0,60,14,9,2,2,0,5,0,4,0,26,3,7,0,52,1,9,0,6,1,14,0,3,0,14,3,11,0,6,0,8,0,14,1,8,4,0,0,10,0,192,51,22,4,0,0,7,0,39,2,4,0,5,2,17,0,23,0,14,4,45,4,4,0,41,9,68,12,4,0,9,0,38,5,10,0,51,7,8,0,37,2,14,4,10,1,2087,344
Simple Assault/Intimidation,111,1,304,20,45,7,58,2,126,0,2,5,338,59,0,2,0,0,355,45,6,0,67,13,40,11,175,0,79,4,325,7,180,9,221,2,18,0,89,2,1173,987,31,6,18,1,317,33,41,9,141,0,90,8,34,7,1006,68,119,14,18,1,45,3,64,2,268,34,69,3,126,12,0,0,63,4,52,4,48,3,96,6,240,64,1297,366,393,10,0,0,101,5,167,110,14,2,79,11,47,3,27,3,77,0,500,39,109,9,21,2,74,2,51,1,125,28,27,1,299,11,36,2,71,11,55,9,64,4,79,10,78,2,43,2,85,0,252,8,64,2,23,0,73,12,1225,362,238,22,27,0,46,0,333,8,84,6,66,1,254,8,115,4,150,23,309,5,26,1,483,49,407,89,45,2,46,7,218,23,153,14,286,29,69,2,394,19,57,3,195,27,16155,2827
Arson,0,0,7,0,0,0,0,0,5,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,6,49,0,0,12,2,3,2,0,0,0,0,0,1,1,0,8,2,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,52,3,0,0,0,0,0,2,7,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,3,2,0,0,0,1,0,2,10,0,0,0,1,1,0,0,0,2,0,0,0,2,0,1,0,1,9,105,148
Extortion/Blackmail,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
