Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,
Jail Funding in Virginia – SFC/GG,,,,,,,
"December 13, 2005",,,,,,,
Fiscal Year 2004-1998,Operating,Operating,Operating,Operating,Operating,Operating,Operating
,Cost Per,Cost Per,Cost Per,Cost Per,Cost Per,Cost Per,Cost Per
Locality,Inmate-Day,Inmate-Day,Inmate-Day,Inmate-Day,Inmate-Day,Inmate-Day,Inmate-Day
,FY 2004,FY 2003,FY 2002,FY 2001,FY 2000,FY 1999,FY 1998
169 Scott County,$43.65,$48.97,$57.57,$46.44,$52.95,$59.95,$80.12
171 Shenandoah County,$47.98,$48.02,$47.24,$55.90,$51.14,$56.49,$56.53
173 Smyth County,$39.44,$36.27,$44.50,$46.44,$51.47,$51.68,$48.96
175 Southampton County,$55.17,$53.83,$49.95,$55.60,$57.11,$53.20,$45.71
491 Southside Regional,$50.02,$49.94,$53.43,$65.40,$61.97,$51.70,N.A.
183 Sussex County,$69.00,$64.25,$76.85,$69.93,$71.43,$59.65,$63.15
185 Tazewell County,$34.79,$30.92,$41.73,$38.97,$43.11,$39.76,$30.76
810 Virginia Beach City,$45.09,$46.79,$43.56,$45.06,$41.14,$39.40,$34.98
470 Virginia Peninsula Reg,$52.52,$51.14,$49.48,$48.01,$44.18,$47.39,$45.52
187 Warren County,$47.35,$45.61,$43.62,$52.95,$75.13,$58.02,$81.12
191 Washington County,$44.75,$45.76,$41.35,$41.44,$41.59,$37.31,$34.15
620 Western Tidewater Reg,$34.96,$35.24,$36.97,$38.76,$39.84,$37.05,$35.95
195 Wise County,$47.64,$52.17,$45.03,$52.69,$49.95,$45.07,$52.28
Average,$54.81,$54.81,$54.52,$55.27,$53.61,$52.25,$50.35
,,,9,,,,
