Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,,,,,
,Cases of Selected Notifiable Diseases Reported in Virginia*,Cases of Selected Notifiable Diseases Reported in Virginia*,Cases of Selected Notifiable Diseases Reported in Virginia*,Cases of Selected Notifiable Diseases Reported in Virginia*,Cases of Selected Notifiable Diseases Reported in Virginia*,Cases of Selected Notifiable Diseases Reported in Virginia*,Cases of Selected Notifiable Diseases Reported in Virginia*,,
,"Total Cases Reported, September 1999","Total Cases Reported, September 1999","Total Cases Reported, September 1999","Total Cases Reported, September 1999","Total Cases Reported, September 1999",,,,
,,,,,,,"Total Cases Reported Statewide,","Total Cases Reported Statewide,","Total Cases Reported Statewide,"
,,,,Regions,,,January through September,January through September,January through September
Disease,State,NW,N,SW,C,E,This Year,Last Year,5 Yr Avg
AIDS,7 8,3,2 7,4,2 0,2 4,6 3 6,7 1 6,8 5 5
Campylobacteriosis,5 0,11,9,7,9,1 4,4 8 7,5 0 6,5 3 0
E. coli O157:H7,13,4,2,5,1,1,5 8,5 4,4 6
Giardiasis,5 5,1 3,2 2,6,7,7,3 1 6,2 9 8,2 6 1
Gonorrhea,5 8 2,2 1,3 7,1 7 9,1 5 2,1 9 3,6 9 2 4,7 0 1 8,7 6 3 8
Hepatitis A,1 6,3,11,1,1,0,119,1 6 3,15 0
"B, acute",6,3,1,0,2,0,6 9,7 9,9 3
"C/NANB, acute",0,0,0,0,0,0,10,11,1 6
HIV Infection,9 6,1,3 5,7,2 7,2 6,6 3 7,6 3 5,7 6 8
Lead in Children†,5 7,7,5,1 5,1 7,1 3,3 1 9,4 7 6,5 4 1
Legionellosis,7,2,2,2,0,1,2 4,1 6,1 4
Lyme Disease,1 8,3,7,2,5,1,9 4,5 0,5 9
Measles,0,0,0,0,0,0,3,2,2
Meningococcal Infection,5,1,0,3,1,0,4 0,2 8,4 5
Mumps,0,0,0,0,0,0,8,6,17
Pertussis,0,0,0,0,0,0,17,1 9,3 2
Rabies in Animals,6 2,1 6,1 8,7,1 0,11,4 0 6,4 3 9,4 0 2
Rocky Mountain Spotted Fever,0,0,0,0,0,0,12,9,2 2
Rubella,0,0,0,0,0,0,0,0,1
Salmonellosis,1 3 6,2 5,3 2,1 3,4 9,1 7,9 8 7,7 7 5,8 1 7
Shigellosis,1 9,0,1 4,2,0,3,9 4,1 4 4,3 6 1
"Syphilis, Early §",1 6,0,0,8,3,5,2 87,3 1 8,6 8 9
Tuberculosis,2 8,3,1 3,1,1,1 0,2 2 1,2 2 3,2 4 3
