Name: “Table 1 of 1 on page 77 of 125”,Name: “Table 1 of 1 on page 77 of 125”,Name: “Table 1 of 1 on page 77 of 125”,Name: “Table 1 of 1 on page 77 of 125”,Name: “Table 1 of 1 on page 77 of 125”,Name: “Table 1 of 1 on page 77 of 125”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,
"Figure 41. Proportion of Accidental Deaths of Children, 17 Years and Younger, by","Figure 41. Proportion of Accidental Deaths of Children, 17 Years and Younger, by","Figure 41. Proportion of Accidental Deaths of Children, 17 Years and Younger, by","Figure 41. Proportion of Accidental Deaths of Children, 17 Years and Younger, by","Figure 41. Proportion of Accidental Deaths of Children, 17 Years and Younger, by","Figure 41. Proportion of Accidental Deaths of Children, 17 Years and Younger, by"
,,"Race/Ethnicity, 2006",,,
,,,Asian,,
,,,4%,,
,,,Black,Black,
,,,22%,22%,
White,,,,,Hispanic
65%,,,Indian,*,8%
,,,1%,,
,,*Indian refers to subcontinental India,,,
"Figure 42. Accidental Deaths of Children, 17 Years and Younger, by Month of Death, 2006","Figure 42. Accidental Deaths of Children, 17 Years and Younger, by Month of Death, 2006","Figure 42. Accidental Deaths of Children, 17 Years and Younger, by Month of Death, 2006","Figure 42. Accidental Deaths of Children, 17 Years and Younger, by Month of Death, 2006","Figure 42. Accidental Deaths of Children, 17 Years and Younger, by Month of Death, 2006","Figure 42. Accidental Deaths of Children, 17 Years and Younger, by Month of Death, 2006"
,25,,,,
,,,23,,
,20,,19,,
,,,17,,
,,,16,,
,15,,15,,15
,15,,,,
,12,,,,
,11,,11,,
,,,10,,
,10,,,,
,,,6,,
,5,,,,
,0,,,,
,"Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007",,,
,,Page 71,,,
