Name: “Table 1 of 1 on page 114 of 125”,Name: “Table 1 of 1 on page 114 of 125”,Name: “Table 1 of 1 on page 114 of 125”
Table: 114,Table: 114,Table: 114
,,
Class,Drug/Metabolite,Total
,METHYLPHENIDATE,1
,PROPYLHEXIDRINE,1
,PSEUDOPHEDRINE,1
,St imulant Total,403
TOTAL,,2194
"Table 35. D rugs/Metabolites Causing Death in Drug Caused Deaths, 2006","Table 35. D rugs/Metabolites Causing Death in Drug Caused Deaths, 2006","Table 35. D rugs/Metabolites Causing Death in Drug Caused Deaths, 2006"
Class,Drug/Metabolite,Total
A lcohol,,
,ETHANOL,107
,Alcohol Total,107
A nalgesic,,
,ACETAMINOPHEN,12
,DEXTROMETHORPHAN,4
,IBUPROFEN,1
,SALICYLATE,3
,TRAMADOL,17
,Analgesic Total,37
Anti-Anxiety,,
,ALPRAZOLAM,60
,BUSIPRONE,1
,DIAZEPAM,41
,HYDROXYZINE,1
,MEPROBAMATE,4
,NORDIAZEPAM (D iazepam Metabolite),1 2
,Anti-Anxiety To tal,119
A nti-Arrythm ic/Anti-Hypertensive,A nti-Arrythm ic/Anti-Hypertensive,
,DILTIAZEM,1
,METOPROLOL,1
,VERAPAMIL,2
,Anti-Arrythmic /An ti-Hypertensive Total,4
A nti-Convuls ant,A nti-Convuls ant,
,CLONAZEPAM,6
,GABAPENTIN,1
,LAMOTRIGINE,1
,PHENOBARBITAL,1
,VALPROATE,4
,Anti-Convul sant Total,13
A nti-Depress ant,A nti-Depress ant,
,"Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007",
,Page 108,
