Name: “Table 1 of 1 on page 16 of 125”,Name: “Table 1 of 1 on page 16 of 125”,Name: “Table 1 of 1 on page 16 of 125”,Name: “Table 1 of 1 on page 16 of 125”,Name: “Table 1 of 1 on page 16 of 125”,Name: “Table 1 of 1 on page 16 of 125”,Name: “Table 1 of 1 on page 16 of 125”,Name: “Table 1 of 1 on page 16 of 125”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,
,"Figure 1. Total Cases by Year of Death, 1999-2006","Figure 1. Total Cases by Year of Death, 1999-2006","Figure 1. Total Cases by Year of Death, 1999-2006","Figure 1. Total Cases by Year of Death, 1999-2006","Figure 1. Total Cases by Year of Death, 1999-2006","Figure 1. Total Cases by Year of Death, 1999-2006",
6000,,,,,,,73.0
,,,,,,5908,
,,,,5821,,,5851
,,,,,5799,,72.0
5800,,,,,,,
,,,5666,,,,
,,,,,,,71.0
5600,,,,,,,
,,5478,,,,,
,,,,,,,70.0
,5408,,,,,,
5400,,,,,,,
,,,,,,,69.0
5184,,,,,,,
5200,,,,,,,
,,,,,,,68.0
5000,,,,,,,
,,,,,,,67.0
4800,,,,,,,66.0
1999,2000,2001,2002,2003,2004,2005,2006
,,,Cases,Rate,,,
"Table 1. Total Cases by Manner of Death by OCME District, 2006","Table 1. Total Cases by Manner of Death by OCME District, 2006","Table 1. Total Cases by Manner of Death by OCME District, 2006","Table 1. Total Cases by Manner of Death by OCME District, 2006","Table 1. Total Cases by Manner of Death by OCME District, 2006","Table 1. Total Cases by Manner of Death by OCME District, 2006","Table 1. Total Cases by Manner of Death by OCME District, 2006",
,,,OCME-District,OCME-District,OCME-District,,
Manner,Manner,Central,Northern,Tidewater,Tidewater,Western,Total
Accident,Accident,765,471,442,442,675,2353
Homicide,Homicide,160,73,135,135,59,427
Natural,Natural,679,441,501,501,476,2097
Suicide,Suicide,259,220,171,171,234,884
Undetermined,Undetermined,23,20,25,25,22,90
Total,,1886,1225,1274,1274,1466,5851
,"Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007",
,,,Page 10,,,,
