Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”,Name: “Table 1 of 1 on page 103 of 125”
Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103
,,,,,,,,,,,,,
,,"Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006","Figure 64. Motor Vehicle Related Deaths by Age Group, 2006",,
100,,,,,,,,,,,,,
90,,,,,,88,,,,,,,
,,,,,,,,,84,,,,
,,,,,,,81,,82,,,,
80,,,,,,,,,,,,,
70,,,,,,,,,,67,,,
,,,,,,63,,,,,,,
60,,,,,,,,,,,,,
,,,,,,,,,,,56,,
50,,,,,,,,,,,,,
,,,,,,46,,,,,,,
,,,,,,42,,,,,,,
40,,,,,,,,,,36,36,,
30,,,,,,,28,,,,,,
,,,,,,,,,,23,22,,
,,,,,,,,,21,21,,,
,,,,,,,20,,,,,,
,,,,,,,19,,,,,,
,,,,,,,,,18,,,,
20,,,,,,,,,,,17,,
,,,,,,,,,,,13 14,13,
,,12,,,,,,,,12,,,
,,,,,,11,,11,,,,,
,,,,,,,10,,,,12,,
,,,,,,,,,,9,,,
10,,,,7,,8,7,,,,,,
,,,,,,,,,,,,6,
,,,,,,,,,,,7,,
,,,,,,5,,,,,6,,
3,,3,,3,,3 3,,,,,,4,2
0,1 0,0,0,0,0,0,,,,,,,0 0 0 1
0,,,,,,,,,,,,,
,,,,,,,,,5,,,,
,,,,,,,,,-,,,,
,Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Passenger,,Pedestria n Hit by Moto r Vehicle,Pedestria n Hit by Moto r Vehicle,Pedestria n Hit by Moto r Vehicle,Vehicular Other,Vehicular Other,Vehicular Other
,"Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006","Table 30. Moto r Vehicle Related Dea ths by Pr esence of Ethanol, 2006",,
,,,,,,,,,,Ethano l > 0.08% W/V,Ethano l > 0.08% W/V,,
Circumstances,Circumstances,Circumstances,Circumstances,Circumstances,Circumstances,,Total,,,Yes,No,,
Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Driver,Motor Vehicle Driver,,570,,,157,413,,
Motor Vehicle Passenger,Motor Vehicle Passenger,Motor Vehicle Passenger,Motor Vehicle Passenger,Motor Vehicle Passenger,Motor Vehicle Passenger,,227,,,36,191,,
Pedestrian Hit by Motor Vehicle,Pedestrian Hit by Motor Vehicle,Pedestrian Hit by Motor Vehicle,Pedestrian Hit by Motor Vehicle,Pedestrian Hit by Motor Vehicle,Pedestrian Hit by Motor Vehicle,Pedestrian Hit by Motor Vehicle,98,,,17,81,,
Vehicular Other,Vehicular Other,Vehicular Other,Vehicular Other,Vehicular Other,Vehicular Other,,161,,,23,138,,
Total,Total,,,,,,1056,,,233,823,,
,,,,"Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007","Virginia Department of Health, Office of the Chief Medical Examiner ƇNovember 2007",,,
,,,,,,,Page 97,,,,,,
