Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile
Murder,1,0,4,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,1,0,1,1,0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,3,0,0,0,0,0,2,0,2,1,0,0,2,0,1,0,0,0,0,0,1,0,8,0,4,0,9,1,7,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,1,0,3,0,0,0,3,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,2,0,3,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,130,7
Manslaughter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Kidnaping,3,0,8,0,0,0,0,0,3,0,0,0,5,4,9,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,7,0,0,0,4,0,0,0,0,0,36,1,0,0,0,0,4,0,0,0,1,0,1,0,1,0,20,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,4,1,2,0,0,0,1,4,0,0,0,0,5,0,0,0,0,0,2,0,16,2,1,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,2,0,5,0,0,0,5,0,6,0,16,3,0,0,0,0,0,0,10,0,1,0,2,0,2,0,3,0,4,0,1,0,0,0,6,1,8,1,0,0,0,0,1,0,0,0,0,0,2,0,6,0,2,0,14,0,272,17
"Sex Offenses, Forcible",4,1,14,2,4,1,3,0,5,0,4,0,28,1,15,1,0,0,11,1,0,0,3,2,0,0,4,0,5,3,21,5,6,1,7,0,0,0,1,0,57,63,0,0,3,0,13,1,8,1,2,0,1,0,3,0,30,0,15,4,1,0,3,0,9,4,10,1,4,0,4,2,1,0,2,0,0,0,1,0,5,1,14,5,25,5,19,2,0,0,8,2,4,1,0,0,4,4,3,0,1,0,6,0,16,4,5,0,4,2,1,0,2,0,12,3,0,0,16,4,2,0,1,2,5,1,1,3,4,2,9,3,7,1,11,0,7,3,3,0,4,0,3,3,38,4,7,0,0,0,2,0,19,0,4,1,8,0,8,0,4,1,1,1,7,0,1,1,11,7,15,5,2,2,2,0,10,0,6,0,12,0,7,1,9,2,5,0,8,4,690,174
Robbery,9,1,9,0,0,0,2,0,1,0,7,0,43,7,0,0,0,0,1,2,0,0,3,0,0,0,5,0,1,0,3,0,2,0,3,0,0,0,2,0,58,25,0,0,0,0,0,1,0,0,0,0,0,0,3,0,27,2,1,1,0,0,2,0,0,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,7,1,15,1,61,7,26,6,0,0,3,3,4,1,0,0,5,0,1,0,0,0,3,0,17,14,2,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,7,1,0,3,3,0,0,0,0,0,7,0,7,0,0,0,3,0,1,1,38,14,3,1,0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,7,7,8,6,2,0,5,0,2,2,2,0,0,0,1,0,5,0,0,0,5,1,454,113
Aggravated Assault,30,3,26,6,13,0,2,2,14,1,3,1,60,13,12,1,0,0,23,2,2,0,8,0,12,1,37,0,27,4,38,4,30,0,23,2,2,0,23,0,119,54,13,0,15,0,29,8,8,2,5,0,9,1,17,1,66,0,28,1,1,0,12,4,23,2,11,0,9,0,22,3,14,1,9,0,14,3,9,1,33,2,19,10,181,29,65,6,0,0,11,0,28,9,0,0,10,1,3,1,5,3,21,0,116,28,6,0,9,1,1,0,1,0,36,3,1,0,39,4,8,0,12,0,13,0,12,1,9,0,6,0,11,1,9,1,30,2,2,0,25,0,9,2,167,29,19,0,1,0,5,0,38,2,2,0,9,3,9,0,20,0,16,4,20,3,5,0,37,5,59,7,17,3,9,4,41,4,5,0,43,3,12,2,59,5,23,0,23,8,2188,307
Simple Assault/Intimidation,252,5,346,30,184,4,85,9,83,1,23,11,576,82,131,9,5,0,310,49,5,0,57,11,16,0,181,0,157,29,384,29,87,7,203,3,20,0,91,1,1198,1005,19,1,32,0,274,25,68,3,31,0,29,4,58,7,886,24,222,28,0,0,41,28,69,5,220,22,78,0,98,29,0,0,86,0,44,14,1,0,163,9,198,65,1061,215,419,42,1,0,158,14,215,82,0,0,94,23,68,5,39,11,198,0,514,84,72,4,89,19,25,1,27,6,81,10,10,3,217,13,51,3,52,23,80,7,80,4,78,2,96,11,28,1,97,7,362,23,65,1,117,1,57,14,1164,150,135,11,8,1,19,0,393,8,22,3,73,11,98,2,119,7,174,24,203,4,24,0,287,43,640,164,48,6,76,13,149,12,195,2,177,5,82,12,387,32,108,15,140,22,16183,2725
Arson,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,1,0,5,0,0,0,0,0,4,28,0,0,0,0,3,4,3,0,0,0,1,0,0,0,3,0,4,1,0,0,0,0,0,0,0,1,1,0,0,5,0,0,3,0,0,1,0,0,2,0,2,2,4,24,6,3,0,0,0,0,8,5,0,0,2,0,0,1,0,0,2,0,4,8,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,1,3,7,0,1,0,0,0,0,1,0,1,0,1,0,1,0,2,0,0,1,0,0,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,4,1,2,0,0,0,5,15,106,117
Extortion/Blackmail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2
